run,evaluations,avg_fitness,best_fitness
20,4875,38036000,67000000
20,5000,38954000,67000000
21,250,-57334000,19000000
21,375,-30212000,19000000
21,500,-2542000,19000000
21,625,3958000,19000000
21,750,5148000,22000000
21,875,6470000,33500000
21,1000,7768000,33500000
21,1125,9338000,33500000
21,1250,10534000,33500000
21,1375,11906000,33500000
21,1500,12834000,33500000
21,1625,14328000,33500000
21,1750,15420000,47500000
21,1875,16712000,47500000
21,2000,17878000,47500000
21,2125,19144000,47500000
21,2250,20294000,47500000
21,2375,21358000,47500000
21,2500,22178000,47500000
21,2625,23396000,47500000
21,2750,24880000,54500000
21,2875,25582000,54500000
21,3000,26470000,54500000
21,3125,27872000,64500000
21,3250,29050000,64500000
21,3375,30430000,84500000
21,3500,31228000,84500000
21,3625,32512000,84500000
21,3750,33930000,84500000
21,3875,35240000,84500000
21,4000,36228000,84500000
21,4125,37270000,84500000
21,4250,38624000,84500000
21,4375,40070000,84500000
21,4500,41174000,84500000
21,4625,42532000,84500000
21,4750,43618000,84500000
21,4875,44740000,84500000
21,5000,46218000,84500000
22,250,-58554000,16500000
22,375,-34228000,16500000
22,500,-10908000,20000000
22,625,4304000,22000000
22,750,6334000,30000000
22,875,8430000,30000000
22,1000,10050000,30000000
22,1125,11580000,42500000
22,1250,12842000,42500000
22,1375,13826000,42500000
22,1500,15426000,42500000
22,1625,16372000,43000000
22,1750,17692000,43000000
22,1875,18408000,43000000
22,2000,19364000,43000000
22,2125,20450000,51000000
22,2250,21382000,51000000
22,2375,22552000,55000000
22,2500,23326000,55000000
22,2625,23960000,55000000
22,2750,25042000,55000000
22,2875,26128000,55000000
22,3000,26938000,55000000
22,3125,27886000,55000000
22,3250,28938000,55000000
22,3375,29654000,55000000
22,3500,30304000,55000000
22,3625,30882000,55000000
22,3750,31752000,56000000
22,3875,32872000,68500000
22,4000,33634000,68500000
22,4125,34604000,68500000
22,4250,35616000,68500000
22,4375,36154000,68500000
22,4500,37256000,68500000
22,4625,38322000,70000000
22,4750,39496000,70500000
22,4875,40420000,70500000
22,5000,41248000,70500000
23,250,-56494000,39000000
23,375,-31220000,39000000
23,500,-4320000,39000000
23,625,4754000,39000000
23,750,6306000,39000000
23,875,7920000,39000000
23,1000,9686000,41000000
23,1125,11638000,41000000
23,1250,12976000,41000000
23,1375,14376000,41000000
23,1500,15440000,41000000
23,1625,16470000,41000000
23,1750,17694000,41000000
23,1875,18942000,45500000
23,2000,20188000,45500000
23,2125,20962000,45500000
23,2250,21956000,45500000
23,2375,23332000,51500000
23,2500,24188000,51500000
23,2625,25362000,52000000
