run,evaluations,avg_fitness,best_fitness
8,1875,20070000,52000000
8,2000,21586000,52000000
8,2125,23230000,52000000
8,2250,24404000,52000000
8,2375,26012000,52000000
8,2500,27456000,52000000
8,2625,28752000,52000000
8,2750,30134000,56500000
8,2875,31672000,62000000
8,3000,32812000,68500000
8,3125,34430000,68500000
8,3250,36022000,68500000
8,3375,37004000,68500000
8,3500,38184000,68500000
8,3625,39698000,68500000
8,3750,41154000,73000000
8,3875,42184000,73000000
8,4000,43122000,73000000
8,4125,44218000,73000000
8,4250,45318000,73000000
8,4375,46974000,73000000
8,4500,48242000,73000000
8,4625,49038000,83500000
8,4750,50162000,83500000
8,4875,51124000,83500000
8,5000,51906000,83500000
9,250,-66466000,18500000
9,375,-42156000,18500000
9,500,-18694000,18500000
9,625,-134000,23500000
9,750,5388000,23500000
9,875,7134000,25000000
9,1000,8420000,27500000
9,1125,9920000,61000000
9,1250,11076000,61000000
9,1375,12158000,61000000
9,1500,13446000,61000000
9,1625,14348000,61000000
9,1750,15412000,61000000
9,1875,16792000,62000000
9,2000,18032000,62000000
9,2125,19042000,62000000
9,2250,19834000,62000000
9,2375,20944000,62000000
9,2500,21856000,62000000
9,2625,23016000,62000000
9,2750,24400000,62000000
9,2875,25122000,62000000
9,3000,26064000,62000000
9,3125,27030000,62000000
9,3250,27910000,62000000
9,3375,28794000,62000000
9,3500,29858000,62000000
9,3625,31002000,64000000
9,3750,31794000,64000000
9,3875,32784000,64000000
9,4000,34648000,80000000
9,4125,36238000,80000000
9,4250,37086000,80000000
9,4375,38452000,80000000
9,4500,39714000,80000000
9,4625,40936000,80000000
9,4750,42754000,80000000
9,4875,44212000,80000000
9,5000,45798000,80000000
10,250,-53324000,18500000
10,375,-26790000,18500000
10,500,-470000,28500000
10,625,5108000,28500000
10,750,6924000,28500000
10,875,8392000,28500000
10,1000,9950000,28500000
10,1125,11148000,48000000
10,1250,12360000,48000000
10,1375,13542000,48000000
10,1500,14756000,48000000
10,1625,15722000,48000000
10,1750,16620000,48000000
10,1875,17446000,48000000
10,2000,18294000,48000000
10,2125,19208000,48000000
10,2250,19908000,48000000
10,2375,20756000,48000000
10,2500,21454000,48000000
10,2625,22056000,48000000
10,2750,23182000,52000000
10,2875,24108000,52000000
10,3000,24952000,52000000
10,3125,25782000,52000000
10,3250,26560000,52000000
10,3375,27658000,52000000
10,3500,28140000,52000000
10,3625,28932000,52000000
10,3750,29350000,52000000
10,3875,30230000,61500000
10,4000,31536000,64500000
10,4125,32450000,64500000
10,4250,33266000,64500000
10,4375,34338000,64500000
10,4500,35040000,64500000
10,4625,35560000,64500000
10,4750,36158000,64500000
10,4875,37420000,70000000
10,5000,38142000,70000000
11,250,-54544000,23500000
11,375,-29516000,23500000
11,500,-5576000,24000000
11,625,4998000,24000000
11,750,6522000,24000000
11,875,7858000,25500000
11,1000,9516000,25500000
11,1125,10810000,25500000
11,1250,11850000,30500000
11,1375,12978000,32000000
11,1500,13976000,32000000
11,1625,14862000,43000000
11,1750,15982000,43500000
11,1875,16978000,43500000
11,2000,17842000,43500000
11,2125,18948000,43500000
11,2250,19636000,43500000
11,2375,20796000,43500000
11,2500,21996000,47500000
11,2625,22588000,47500000
11,2750,23434000,49000000
11,2875,24066000,49000000
11,3000,24870000,49000000
11,3125,25874000,49000000
11,3250,26712000,59000000
11,3375,27504000,59000000
11,3500,28470000,59000000
11,3625,29424000,59000000
11,3750,30502000,60500000
11,3875,31328000,60500000
11,4000,32230000,60500000
11,4125,32796000,60500000
11,4250,33806000,76000000
11,4375,34788000,76000000
11,4500,35674000,76000000
11,4625,36332000,76000000
11,4750,37000000,76000000
11,4875,37938000,76000000
11,5000,39034000,76000000
12,250,-57202000,13500000
12,375,-34510000,14500000
12,500,-10456000,15000000
12,625,3466000,17000000
12,750,5318000,21000000
12,875,7056000,22500000
12,1000,8292000,25000000
12,1125,9286000,25000000
12,1250,10406000,25000000
12,1375,11532000,36000000
12,1500,12976000,36000000
12,1625,14046000,36000000
12,1750,15388000,36000000
12,1875,16362000,36000000
12,2000,17146000,36000000
12,2125,18236000,42000000
12,2250,19086000,42000000
12,2375,20194000,42000000
12,2500,20984000,43000000
12,2625,22310000,43500000
12,2750,23200000,45500000
12,2875,24146000,52500000
12,3000,25190000,52500000
12,3125,26012000,52500000
12,3250,27096000,52500000
12,3375,28346000,52500000
12,3500,29446000,59000000
12,3625,30512000,59000000
12,3750,31940000,59000000
12,3875,32662000,59000000
12,4000,34048000,59000000
12,4125,34706000,61500000
12,4250,36292000,63500000
12,4375,36974000,63500000
12,4500,38174000,63500000
12,4625,39520000,70500000
12,4750,40886000,70500000
12,4875,41930000,70500000
12,5000,43722000,70500000
13,250,-63242000,30000000
13,375,-41264000,30000000
13,500,-10952000,30000000
13,625,3510000,30000000
13,750,6234000,30000000
13,875,8154000,36500000
13,1000,10128000,36500000
13,1125,11748000,41500000
13,1250,13158000,41500000
13,1375,15104000,45500000
13,1500,16836000,45500000
13,1625,18866000,48000000
13,1750,20092000,48000000
13,1875,21722000,48000000
13,2000,23318000,48000000
13,2125,24826000,57500000
